Model,Scenario,Region,Variable,Unit,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,World,Final Energy|Electricity,EJ/yr,,,,,,,,,,,,,,,,64.30586838,,,,,72.32704596,,,,,80.12998748,,,,,,,,,,104.1522462,,,,,,,,,,127.0793369,,,,,,,,,,134.2440899,,,,,,,,,,136.5523717,,,,,,,,,,135.6375432,,,,,,,,,,133.3202433,,,,,,,,,,131.182571,,,,,,,,,,129.7368297
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,World,Final Energy|Gases,EJ/yr,,,,,,,,,,,,,,,,56.05538118,,,,,59.47164713,,,,,67.10993223,,,,,,,,,,47.99306221,,,,,,,,,,33.48589198,,,,,,,,,,28.09173194,,,,,,,,,,24.18158411,,,,,,,,,,21.17210183,,,,,,,,,,17.81128812,,,,,,,,,,17.64356213,,,,,,,,,,18.05793896
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,World,Final Energy|Liquids,EJ/yr,,,,,,,,,,,,,,,,142.6624005,,,,,153.5315278,,,,,169.2261959,,,,,,,,,,95.75352625,,,,,,,,,,52.27231904,,,,,,,,,,25.42873301,,,,,,,,,,19.50960208,,,,,,,,,,17.90479377,,,,,,,,,,17.72487374,,,,,,,,,,16.57827216,,,,,,,,,,16.09542368
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,World,Final Energy|Solids|Coal,EJ/yr,,,,,,,,,,,,,,,,42.10422781,,,,,42.90162773,,,,,41.55593031,,,,,,,,,,18.72647869,,,,,,,,,,6.428190258,,,,,,,,,,1.434255966,,,,,,,,,,0.000564468,,,,,,,,,,0.000495629,,,,,,,,,,0.000462587,,,,,,,,,,0.000462587,,,,,,,,,,0.000462587
MESSAGEix-GLOBIOM 1.0,LowEnergyDemand_1.3_IPCC,World,Final Energy|Hydrogen,EJ/yr,,,,,,,,,,,,,,,,0,,,,,0,,,,,0,,,,,,,,,,0.087359467,,,,,,,,,,3.831434444,,,,,,,,,,14.43176128,,,,,,,,,,24.00110202,,,,,,,,,,35.02280917,,,,,,,,,,46.14231522,,,,,,,,,,48.67769204,,,,,,,,,,48.80979842
MESSAGEix-GLOBIOM_1.0,CO_2Deg2020,World,Emissions|CO2,Mt CO2/yr,,,,,,31667.90818,,,,,35933.06967,,,,,38542.01815,,,,,,,,,,38710.85127,,,,,,,,,,31735.00056,,,,,,,,,,22759.2091,,,,,,,,,,12829.34093,,,,,,,,,,3166.28741,,,,,,,,,,-3143.088447,,,,,,,,,,-7947.164784,,,,,,,,,,-12467.18913,,,,,,,,,,-14532.04534
MESSAGEix-GLOBIOM_1.0,CO_2Deg2020,World,Final Energy|Electricity,EJ/yr,,,,,,45.39739616,,,,,54.20376417,,,,,63.72166122,,,,,,,,,,85.25119004,,,,,,,,,,103.1234773,,,,,,,,,,139.9509613,,,,,,,,,,171.8883541,,,,,,,,,,213.3333362,,,,,,,,,,252.5214243,,,,,,,,,,293.33731,,,,,,,,,,333.5352352,,,,,,,,,,377.4068582
MESSAGEix-GLOBIOM_1.0,CO_2Deg2020,World,Final Energy|Gases,EJ/yr,,,,,,44.15479835,,,,,48.19927452,,,,,52.40397725,,,,,,,,,,47.09062566,,,,,,,,,,53.10318212,,,,,,,,,,64.96322811,,,,,,,,,,79.15753381,,,,,,,,,,114.3242122,,,,,,,,,,131.0580455,,,,,,,,,,139.3154349,,,,,,,,,,136.5291943,,,,,,,,,,133.7782324
MESSAGEix-GLOBIOM_1.0,CO_2Deg2020,World,Final Energy|Liquids,EJ/yr,,,,,,129.6592291,,,,,143.2817609,,,,,151.2484069,,,,,,,,,,188.7455041,,,,,,,,,,207.1599612,,,,,,,,,,168.3013479,,,,,,,,,,145.3646545,,,,,,,,,,103.9271313,,,,,,,,,,90.59317428,,,,,,,,,,80.96633286,,,,,,,,,,84.25613731,,,,,,,,,,92.95647756
MESSAGEix-GLOBIOM_1.0,CO_2Deg2020,World,Final Energy|Solids|Coal,EJ/yr,,,,,,21.71214829,,,,,27.14747732,,,,,35.75781792,,,,,,,,,,37.21133171,,,,,,,,,,22.66857928,,,,,,,,,,10.68670666,,,,,,,,,,4.392197992,,,,,,,,,,2.266138372,,,,,,,,,,0.031415045,,,,,,,,,,0.000462587,,,,,,,,,,0.000462587,,,,,,,,,,0.000462587
MESSAGEix-GLOBIOM_1.0,CO_2Deg2020,World,Final Energy|Hydrogen,EJ/yr,,,,,,0,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0.316258447,,,,,,,,,,3.0666213,,,,,,,,,,11.61453689,,,,,,,,,,16.42475852,,,,,,,,,,20.3857173,,,,,,,,,,24.47087405,,,,,,,,,,29.80526086,,,,,,,,,,35.28226294
MESSAGEix-GLOBIOM_1.0,CO_2Deg2030,World,Emissions|CO2,Mt CO2/yr,,,,,,31667.90818,,,,,35933.06967,,,,,38542.01815,,,,,,,,,,38710.85127,,,,,,,,,,39863.55563,,,,,,,,,,26318.95042,,,,,,,,,,11648.93677,,,,,,,,,,1675.074064,,,,,,,,,,-6487.652995,,,,,,,,,,-11293.18039,,,,,,,,,,-14707.91195,,,,,,,,,,-16229.42815
MESSAGEix-GLOBIOM_1.0,CO_2Deg2030,World,Final Energy|Electricity,EJ/yr,,,,,,45.39739616,,,,,54.20376417,,,,,63.72166122,,,,,,,,,,85.25119004,,,,,,,,,,103.0785319,,,,,,,,,,131.5369172,,,,,,,,,,172.7588354,,,,,,,,,,213.9667197,,,,,,,,,,253.496085,,,,,,,,,,292.9473632,,,,,,,,,,330.9161704,,,,,,,,,,367.2264378
MESSAGEix-GLOBIOM_1.0,CO_2Deg2030,World,Final Energy|Gases,EJ/yr,,,,,,44.15479835,,,,,48.19927452,,,,,52.40397725,,,,,,,,,,47.09062566,,,,,,,,,,55.90495788,,,,,,,,,,65.57830386,,,,,,,,,,81.18611614,,,,,,,,,,106.5120616,,,,,,,,,,115.3448396,,,,,,,,,,113.276669,,,,,,,,,,112.8175688,,,,,,,,,,107.671166
MESSAGEix-GLOBIOM_1.0,CO_2Deg2030,World,Final Energy|Liquids,EJ/yr,,,,,,129.6592291,,,,,143.2817609,,,,,151.2484069,,,,,,,,,,188.7455041,,,,,,,,,,207.4652003,,,,,,,,,,171.3520658,,,,,,,,,,111.6262228,,,,,,,,,,80.20928994,,,,,,,,,,73.20424512,,,,,,,,,,78.47652033,,,,,,,,,,84.46861334,,,,,,,,,,97.23574993
MESSAGEix-GLOBIOM_1.0,CO_2Deg2030,World,Final Energy|Solids|Coal,EJ/yr,,,,,,21.71214829,,,,,27.14747732,,,,,35.75781792,,,,,,,,,,37.21133171,,,,,,,,,,47.78758033,,,,,,,,,,20.60734473,,,,,,,,,,5.750228418,,,,,,,,,,0.169362342,,,,,,,,,,0.000495629,,,,,,,,,,0.000462587,,,,,,,,,,0.000462587,,,,,,,,,,0.000462587
MESSAGEix-GLOBIOM_1.0,CO_2Deg2030,World,Final Energy|Hydrogen,EJ/yr,,,,,,0,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0.337409542,,,,,,,,,,4.374849069,,,,,,,,,,13.23437165,,,,,,,,,,18.87932488,,,,,,,,,,24.16237337,,,,,,,,,,30.48779814,,,,,,,,,,33.49777349,,,,,,,,,,35.93505429
MESSAGEix-GLOBIOM_1.0,CO_BAU,World,Emissions|CO2,Mt CO2/yr,,,,,,31667.90818,,,,,35933.06967,,,,,38542.01815,,,,,,,,,,41316.5725,,,,,,,,,,44507.02109,,,,,,,,,,48264.55982,,,,,,,,,,52585.80566,,,,,,,,,,55693.39367,,,,,,,,,,60957.23989,,,,,,,,,,69278.23442,,,,,,,,,,78521.31189,,,,,,,,,,87440.84464
MESSAGEix-GLOBIOM_1.0,CO_BAU,World,Final Energy|Electricity,EJ/yr,,,,,,45.39739616,,,,,54.20376417,,,,,63.72166122,,,,,,,,,,84.1432312,,,,,,,,,,103.5982011,,,,,,,,,,123.8412451,,,,,,,,,,149.9424552,,,,,,,,,,194.3361318,,,,,,,,,,237.0461445,,,,,,,,,,270.5907664,,,,,,,,,,305.0786102,,,,,,,,,,343.1884017
MESSAGEix-GLOBIOM_1.0,CO_BAU,World,Final Energy|Gases,EJ/yr,,,,,,44.15479835,,,,,48.19927452,,,,,52.40397725,,,,,,,,,,47.62614688,,,,,,,,,,56.98975107,,,,,,,,,,66.4402933,,,,,,,,,,74.36735719,,,,,,,,,,78.86371681,,,,,,,,,,85.12951465,,,,,,,,,,91.3525852,,,,,,,,,,91.44523692,,,,,,,,,,91.98575576
MESSAGEix-GLOBIOM_1.0,CO_BAU,World,Final Energy|Liquids,EJ/yr,,,,,,129.6592291,,,,,143.2817609,,,,,151.2484069,,,,,,,,,,201.6901017,,,,,,,,,,224.9188311,,,,,,,,,,239.4941702,,,,,,,,,,246.3104203,,,,,,,,,,213.5062779,,,,,,,,,,203.7735995,,,,,,,,,,224.5672554,,,,,,,,,,252.7151028,,,,,,,,,,278.8856466
MESSAGEix-GLOBIOM_1.0,CO_BAU,World,Final Energy|Solids|Coal,EJ/yr,,,,,,21.71214829,,,,,27.14747732,,,,,35.75781792,,,,,,,,,,37.89335519,,,,,,,,,,49.98488068,,,,,,,,,,71.47967771,,,,,,,,,,91.26691636,,,,,,,,,,105.3970176,,,,,,,,,,112.4326265,,,,,,,,,,122.4621223,,,,,,,,,,129.7080235,,,,,,,,,,137.6062677
MESSAGEix-GLOBIOM_1.0,CO_BAU,World,Final Energy|Hydrogen,EJ/yr,,,,,,0,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0.302640934,,,,,,,,,,1.50653715,,,,,,,,,,2.34253397,,,,,,,,,,2.517303188,,,,,,,,,,3.301610409,,,,,,,,,,3.75841082,,,,,,,,,,8.462853349,,,,,,,,,,11.03216428
MESSAGEix-GLOBIOM_1.0,CO_Bridge,World,Emissions|CO2,Mt CO2/yr,,,,,,31667.90818,,,,,35933.06967,,,,,38542.01815,,,,,,,,,,38710.85127,,,,,,,,,,38248.61587,,,,,,,,,,31747.46146,,,,,,,,,,20756.9439,,,,,,,,,,10225.92969,,,,,,,,,,1658.358569,,,,,,,,,,-3402.763344,,,,,,,,,,-7573.639074,,,,,,,,,,-9211.064156
MESSAGEix-GLOBIOM_1.0,CO_Bridge,World,Final Energy|Electricity,EJ/yr,,,,,,45.39739616,,,,,54.20376417,,,,,63.72166122,,,,,,,,,,85.25119004,,,,,,,,,,104.2418116,,,,,,,,,,140.0002388,,,,,,,,,,185.392364,,,,,,,,,,232.8459004,,,,,,,,,,281.21286,,,,,,,,,,332.8991882,,,,,,,,,,386.7388598,,,,,,,,,,438.8765221
MESSAGEix-GLOBIOM_1.0,CO_Bridge,World,Final Energy|Gases,EJ/yr,,,,,,44.15479835,,,,,48.19927452,,,,,52.40397725,,,,,,,,,,47.09062566,,,,,,,,,,57.20668798,,,,,,,,,,71.45425877,,,,,,,,,,88.5356565,,,,,,,,,,130.999114,,,,,,,,,,167.3469192,,,,,,,,,,190.8363964,,,,,,,,,,207.7828138,,,,,,,,,,227.8372505
MESSAGEix-GLOBIOM_1.0,CO_Bridge,World,Final Energy|Liquids,EJ/yr,,,,,,129.6592291,,,,,143.2817609,,,,,151.2484069,,,,,,,,,,188.7455041,,,,,,,,,,214.8310885,,,,,,,,,,203.8978561,,,,,,,,,,165.1306828,,,,,,,,,,121.8651815,,,,,,,,,,102.9163685,,,,,,,,,,92.60484752,,,,,,,,,,94.45866198,,,,,,,,,,98.29387869
MESSAGEix-GLOBIOM_1.0,CO_Bridge,World,Final Energy|Solids|Coal,EJ/yr,,,,,,21.71214829,,,,,27.14747732,,,,,35.75781792,,,,,,,,,,37.21133171,,,,,,,,,,47.69193699,,,,,,,,,,26.83141553,,,,,,,,,,15.1871114,,,,,,,,,,6.715351639,,,,,,,,,,2.021394679,,,,,,,,,,0.271317335,,,,,,,,,,0.000462587,,,,,,,,,,0.000462587
MESSAGEix-GLOBIOM_1.0,CO_Bridge,World,Final Energy|Hydrogen,EJ/yr,,,,,,0,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,2.868170547,,,,,,,,,,4.515731776,,,,,,,,,,10.47811198,,,,,,,,,,19.84015776,,,,,,,,,,25.91532005,,,,,,,,,,28.87221606,,,,,,,,,,29.36132042,,,,,,,,,,31.30864056
MESSAGEix-GLOBIOM_1.0,CO_CurPol,World,Emissions|CO2,Mt CO2/yr,,,,,,31667.90818,,,,,35933.06967,,,,,38542.01815,,,,,,,,,,38710.85127,,,,,,,,,,43230.55128,,,,,,,,,,46742.89883,,,,,,,,,,51194.15177,,,,,,,,,,54180.61424,,,,,,,,,,59272.26103,,,,,,,,,,67067.79698,,,,,,,,,,76521.00515,,,,,,,,,,85479.49843
MESSAGEix-GLOBIOM_1.0,CO_CurPol,World,Final Energy|Electricity,EJ/yr,,,,,,45.39739616,,,,,54.20376417,,,,,63.72166122,,,,,,,,,,85.25119004,,,,,,,,,,104.3808804,,,,,,,,,,124.3930611,,,,,,,,,,148.0814281,,,,,,,,,,191.5910026,,,,,,,,,,233.1742214,,,,,,,,,,267.5268836,,,,,,,,,,302.126682,,,,,,,,,,340.1136823
MESSAGEix-GLOBIOM_1.0,CO_CurPol,World,Final Energy|Gases,EJ/yr,,,,,,44.15479835,,,,,48.19927452,,,,,52.40397725,,,,,,,,,,47.09062566,,,,,,,,,,55.59349514,,,,,,,,,,65.56829687,,,,,,,,,,73.77815366,,,,,,,,,,79.45473969,,,,,,,,,,82.62120681,,,,,,,,,,90.22211819,,,,,,,,,,87.48024487,,,,,,,,,,89.99604739
MESSAGEix-GLOBIOM_1.0,CO_CurPol,World,Final Energy|Liquids,EJ/yr,,,,,,129.6592291,,,,,143.2817609,,,,,151.2484069,,,,,,,,,,188.7455041,,,,,,,,,,215.3254293,,,,,,,,,,232.2017767,,,,,,,,,,244.0194657,,,,,,,,,,208.7469749,,,,,,,,,,204.1031605,,,,,,,,,,217.6730699,,,,,,,,,,246.9866486,,,,,,,,,,271.7177224
MESSAGEix-GLOBIOM_1.0,CO_CurPol,World,Final Energy|Solids|Coal,EJ/yr,,,,,,21.71214829,,,,,27.14747732,,,,,35.75781792,,,,,,,,,,37.21133171,,,,,,,,,,51.55617558,,,,,,,,,,72.31437165,,,,,,,,,,90.1622039,,,,,,,,,,104.1557507,,,,,,,,,,111.8052311,,,,,,,,,,122.1557818,,,,,,,,,,129.9268621,,,,,,,,,,137.0720103
MESSAGEix-GLOBIOM_1.0,CO_CurPol,World,Final Energy|Hydrogen,EJ/yr,,,,,,0,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0.269156943,,,,,,,,,,0.510963116,,,,,,,,,,1.258248244,,,,,,,,,,2.976086636,,,,,,,,,,3.029032348,,,,,,,,,,4.03550608,,,,,,,,,,7.415618653,,,,,,,,,,9.988739451
MESSAGEix-GLOBIOM_1.0,CO_GPP,World,Emissions|CO2,Mt CO2/yr,,,,,,31667.90818,,,,,35933.06967,,,,,38542.01815,,,,,,,,,,38710.85127,,,,,,,,,,36065.46008,,,,,,,,,,31890.21069,,,,,,,,,,31869.05973,,,,,,,,,,34524.55602,,,,,,,,,,38528.72678,,,,,,,,,,44388.0092,,,,,,,,,,50850.95541,,,,,,,,,,56993.92873
MESSAGEix-GLOBIOM_1.0,CO_GPP,World,Final Energy|Electricity,EJ/yr,,,,,,45.39739616,,,,,54.20376417,,,,,63.72166122,,,,,,,,,,85.25119004,,,,,,,,,,105.2259157,,,,,,,,,,140.489003,,,,,,,,,,172.9733592,,,,,,,,,,200.2653236,,,,,,,,,,230.7040565,,,,,,,,,,262.0418491,,,,,,,,,,299.5120957,,,,,,,,,,338.3209202
MESSAGEix-GLOBIOM_1.0,CO_GPP,World,Final Energy|Gases,EJ/yr,,,,,,44.15479835,,,,,48.19927452,,,,,52.40397725,,,,,,,,,,47.09062566,,,,,,,,,,57.29512417,,,,,,,,,,83.59009069,,,,,,,,,,107.5482971,,,,,,,,,,104.8089065,,,,,,,,,,110.3351058,,,,,,,,,,131.6990495,,,,,,,,,,134.1140113,,,,,,,,,,140.6434654
MESSAGEix-GLOBIOM_1.0,CO_GPP,World,Final Energy|Liquids,EJ/yr,,,,,,129.6592291,,,,,143.2817609,,,,,151.2484069,,,,,,,,,,188.7455041,,,,,,,,,,217.4119161,,,,,,,,,,185.6693875,,,,,,,,,,159.33794,,,,,,,,,,182.5328204,,,,,,,,,,195.0786588,,,,,,,,,,192.7010154,,,,,,,,,,209.5365799,,,,,,,,,,230.5867645
MESSAGEix-GLOBIOM_1.0,CO_GPP,World,Final Energy|Solids|Coal,EJ/yr,,,,,,21.71214829,,,,,27.14747732,,,,,35.75781792,,,,,,,,,,37.21133171,,,,,,,,,,38.71853858,,,,,,,,,,31.79387619,,,,,,,,,,44.21301334,,,,,,,,,,63.46373172,,,,,,,,,,84.12429271,,,,,,,,,,95.84252904,,,,,,,,,,106.5692872,,,,,,,,,,114.192249
MESSAGEix-GLOBIOM_1.0,CO_GPP,World,Final Energy|Hydrogen,EJ/yr,,,,,,0,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,3.398624229,,,,,,,,,,5.793358611,,,,,,,,,,7.118109759,,,,,,,,,,9.764452588,,,,,,,,,,12.40657552,,,,,,,,,,17.94367813,,,,,,,,,,19.09099493,,,,,,,,,,19.02833614
MESSAGEix-GLOBIOM_1.0,CO_NDC_2050convergence,World,Emissions|CO2,Mt CO2/yr,,,,,,31667.90818,,,,,35933.06967,,,,,38542.01815,,,,,,,,,,38710.85127,,,,,,,,,,39863.55563,,,,,,,,,,33557.00034,,,,,,,,,,24232.75514,,,,,,,,,,18906.58407,,,,,,,,,,15299.88084,,,,,,,,,,13466.3721,,,,,,,,,,12960.89326,,,,,,,,,,18870.64264
MESSAGEix-GLOBIOM_1.0,CO_NDC_2050convergence,World,Final Energy|Electricity,EJ/yr,,,,,,45.39739616,,,,,54.20376417,,,,,63.72166122,,,,,,,,,,85.25119004,,,,,,,,,,103.0785319,,,,,,,,,,130.0745914,,,,,,,,,,163.9041966,,,,,,,,,,192.2816507,,,,,,,,,,226.0631432,,,,,,,,,,261.5536377,,,,,,,,,,301.0567778,,,,,,,,,,341.2714586
MESSAGEix-GLOBIOM_1.0,CO_NDC_2050convergence,World,Final Energy|Gases,EJ/yr,,,,,,44.15479835,,,,,48.19927452,,,,,52.40397725,,,,,,,,,,47.09062566,,,,,,,,,,55.90495788,,,,,,,,,,69.04083734,,,,,,,,,,86.40518208,,,,,,,,,,102.9877215,,,,,,,,,,125.4129699,,,,,,,,,,150.421034,,,,,,,,,,167.4125374,,,,,,,,,,172.7086812
MESSAGEix-GLOBIOM_1.0,CO_NDC_2050convergence,World,Final Energy|Liquids,EJ/yr,,,,,,129.6592291,,,,,143.2817609,,,,,151.2484069,,,,,,,,,,188.7455041,,,,,,,,,,207.4652003,,,,,,,,,,200.5472,,,,,,,,,,169.3940452,,,,,,,,,,167.7218436,,,,,,,,,,155.8163341,,,,,,,,,,148.1618362,,,,,,,,,,150.3831218,,,,,,,,,,173.6618547
MESSAGEix-GLOBIOM_1.0,CO_NDC_2050convergence,World,Final Energy|Solids|Coal,EJ/yr,,,,,,21.71214829,,,,,27.14747732,,,,,35.75781792,,,,,,,,,,37.21133171,,,,,,,,,,47.78758033,,,,,,,,,,30.39951154,,,,,,,,,,18.20244304,,,,,,,,,,19.52115743,,,,,,,,,,23.96545643,,,,,,,,,,27.78748031,,,,,,,,,,32.87675281,,,,,,,,,,45.43148784
MESSAGEix-GLOBIOM_1.0,CO_NDC_2050convergence,World,Final Energy|Hydrogen,EJ/yr,,,,,,0,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0.337409542,,,,,,,,,,1.131742251,,,,,,,,,,3.241070575,,,,,,,,,,8.705414375,,,,,,,,,,14.03150432,,,,,,,,,,15.60211817,,,,,,,,,,15.61395441,,,,,,,,,,15.74512349
MESSAGEix-GLOBIOM_1.0,CO_NDCplus,World,Emissions|CO2,Mt CO2/yr,,,,,,31667.90818,,,,,35933.06967,,,,,38542.01815,,,,,,,,,,38710.85127,,,,,,,,,,39863.55563,,,,,,,,,,41621.84061,,,,,,,,,,41369.62112,,,,,,,,,,41628.59334,,,,,,,,,,43010.29763,,,,,,,,,,46405.97068,,,,,,,,,,50493.01345,,,,,,,,,,56590.15118
MESSAGEix-GLOBIOM_1.0,CO_NDCplus,World,Final Energy|Electricity,EJ/yr,,,,,,45.39739616,,,,,54.20376417,,,,,63.72166122,,,,,,,,,,85.25119004,,,,,,,,,,103.0785319,,,,,,,,,,125.9075861,,,,,,,,,,155.6374074,,,,,,,,,,195.1024313,,,,,,,,,,230.8822623,,,,,,,,,,264.3457191,,,,,,,,,,302.0686199,,,,,,,,,,341.5326845
MESSAGEix-GLOBIOM_1.0,CO_NDCplus,World,Final Energy|Gases,EJ/yr,,,,,,44.15479835,,,,,48.19927452,,,,,52.40397725,,,,,,,,,,47.09062566,,,,,,,,,,55.90495788,,,,,,,,,,67.06413474,,,,,,,,,,77.1248874,,,,,,,,,,85.57365426,,,,,,,,,,92.38359315,,,,,,,,,,106.4616395,,,,,,,,,,102.6599336,,,,,,,,,,102.9992485
MESSAGEix-GLOBIOM_1.0,CO_NDCplus,World,Final Energy|Liquids,EJ/yr,,,,,,129.6592291,,,,,143.2817609,,,,,151.2484069,,,,,,,,,,188.7455041,,,,,,,,,,207.4652003,,,,,,,,,,217.1683363,,,,,,,,,,208.4761085,,,,,,,,,,183.0240859,,,,,,,,,,183.9883983,,,,,,,,,,189.8729435,,,,,,,,,,216.3661429,,,,,,,,,,241.2238462
MESSAGEix-GLOBIOM_1.0,CO_NDCplus,World,Final Energy|Solids|Coal,EJ/yr,,,,,,21.71214829,,,,,27.14747732,,,,,35.75781792,,,,,,,,,,37.21133171,,,,,,,,,,47.78758033,,,,,,,,,,61.25642822,,,,,,,,,,70.96457463,,,,,,,,,,79.62922064,,,,,,,,,,86.63455379,,,,,,,,,,93.04966944,,,,,,,,,,97.58267703,,,,,,,,,,108.9991841
MESSAGEix-GLOBIOM_1.0,CO_NDCplus,World,Final Energy|Hydrogen,EJ/yr,,,,,,0,,,,,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0.337409542,,,,,,,,,,0.392693658,,,,,,,,,,0.959739037,,,,,,,,,,4.019773736,,,,,,,,,,5.95806921,,,,,,,,,,6.169441743,,,,,,,,,,6.462484833,,,,,,,,,,7.445821376
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000,World,Emissions|CO2,Mt CO2/yr,,,,,,32281.145,,,,,36621.78909,,,,,39410.65471,,,,,43281.86551,,,,,43966.41985,,,,,43768.68511,,,,,43302.65086,,,,,29537.85153,,,,,19721.81393,,,,,13273.18636,,,,,8335.574431,,,,,4548.185369,,,,,1774.592557,,,,,,,,,,-2.183401922,,,,,,,,,,1.48055529,,,,,,,,,,3.659670422,,,,,,,,,,-5.326286801
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000,World,Final Energy|Electricity,EJ/yr,,,,,,45.60345319,,,,,54.37043625,,,,,64.30586838,,,,,72.30223561,,,,,85.94045363,,,,,91.94925662,,,,,100.8210321,,,,,109.6243392,,,,,130.2149122,,,,,154.9218188,,,,,181.3044338,,,,,205.4756508,,,,,225.2154009,,,,,,,,,,265.3515095,,,,,,,,,,300.2366301,,,,,,,,,,339.6012697,,,,,,,,,,381.5599851
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000,World,Final Energy|Gases,EJ/yr,,,,,,46.80751326,,,,,49.90238792,,,,,56.05538118,,,,,59.05476176,,,,,67.79738271,,,,,73.18449252,,,,,73.21252507,,,,,67.89711847,,,,,64.33176229,,,,,61.29233253,,,,,60.57553026,,,,,67.66880292,,,,,83.84568464,,,,,,,,,,116.9141137,,,,,,,,,,143.7010017,,,,,,,,,,174.8311546,,,,,,,,,,193.8746421
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000,World,Final Energy|Liquids,EJ/yr,,,,,,122.0157262,,,,,134.1081297,,,,,142.6624005,,,,,153.5831679,,,,,171.0805729,,,,,186.7100566,,,,,196.8579483,,,,,167.633319,,,,,134.6853925,,,,,103.8273394,,,,,77.63123427,,,,,55.70211805,,,,,40.49675214,,,,,,,,,,37.0919299,,,,,,,,,,45.64403183,,,,,,,,,,42.84480416,,,,,,,,,,44.2665679
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000,World,Final Energy|Solids|Coal,EJ/yr,,,,,,23.09317582,,,,,33.26976448,,,,,42.10422781,,,,,42.89061311,,,,,41.54821304,,,,,44.82490151,,,,,49.85259468,,,,,33.97881272,,,,,21.59652648,,,,,12.98988975,,,,,6.900130057,,,,,2.801394539,,,,,0.365513965,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000,World,Final Energy|Hydrogen,EJ/yr,,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0.821576797,,,,,2.522096506,,,,,5.060786538,,,,,7.698998245,,,,,9.88186168,,,,,13.08820513,,,,,,,,,,16.11985342,,,,,,,,,,17.70160567,,,,,,,,,,17.97167886,,,,,,,,,,20.67547633
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000_COV,World,Emissions|CO2,Mt CO2/yr,,,,,,32281.145,,,,,36621.78909,,,,,39410.65471,,,,,43281.86551,,,,,42186.67112,,,,,40535.63595,,,,,40712.30573,,,,,29423.78562,,,,,20776.77063,,,,,14534.12459,,,,,9809.591917,,,,,6148.301173,,,,,3076.170456,,,,,,,,,,0.000282693,,,,,,,,,,1.985142226,,,,,,,,,,1.489894408,,,,,,,,,,1.22163716
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000_COV,World,Final Energy|Electricity,EJ/yr,,,,,,45.60345319,,,,,54.37043625,,,,,64.30586838,,,,,72.30223561,,,,,79.87818766,,,,,79.61372631,,,,,88.38993982,,,,,100.7423432,,,,,121.8809887,,,,,145.9006488,,,,,170.1937008,,,,,192.0608368,,,,,209.8910803,,,,,,,,,,262.8003816,,,,,,,,,,303.8226808,,,,,,,,,,339.2130356,,,,,,,,,,367.1581296
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_1000_COV,World,Final Energy|Gases,EJ/yr,,,,,,46.80751326,,,,,49.90238792,,,,,56.05538118,,,,,59.05476176,,,,,67.64970452,,,,,65.26240911,,,,,65.59764652,,,,,62.75802645,,,,,62.53295343,,,,,61.52722634,,,,,59.60734862,,,,,66.10637563,,,,,79.1789357,,,,,,,,,,119.7989667,,,,,,,,,,145.8264167,,,,,,,,,,175.5787756,,,,,,,,,,189.8171567
